ppd_id,PlanName,fy,Asset_Cumulative,Risky_to_Safe_Asset_Ratio,Risky_Total_Asset_Ratio,Board_Size,Board_Appointed,Board_Ex_Officio,Board_Elected,Board_Plan_Participants,Board_Ratio_Participants_Total,Board_Ratio_Participants_Elected_Total,Board_Exofficio_Only,Board_Appointed_Only,Active_Total_Member_Ratio,Beneficiary_Member_Ratio,Beneficiary_Taxpayer_Ratio
60,Missouri DOT and Highway Patrol,2004,1.0000,2.4025,0.7061,0,0,0,0,0,,,1,1,0.5290,0.3955,0.0012
60,Missouri DOT and Highway Patrol,2005,1.0000,2.1153,0.6790,0,0,0,0,0,,,1,1,0.5290,0.3929,0.0012
60,Missouri DOT and Highway Patrol,2006,1.0010,2.3478,0.7013,0,0,0,0,0,,,1,1,0.5163,0.3975,0.0012
60,Missouri DOT and Highway Patrol,2007,1.0010,2.2928,0.6963,0,0,0,0,0,,,1,1,0.4968,0.4106,0.0012
60,Missouri DOT and Highway Patrol,2008,1.0000,2.0864,0.6760,0,0,0,0,0,,,1,1,0.4883,0.4159,0.0012
60,Missouri DOT and Highway Patrol,2009,1.0000,2.0395,0.6710,0,0,0,0,0,,,1,1,0.4884,0.4153,0.0012
60,Missouri DOT and Highway Patrol,2010,1.0000,1.8249,0.6460,0,0,0,0,0,,,1,1,0.4738,0.4261,0.0013
60,Missouri DOT and Highway Patrol,2011,1.0000,3.0650,0.7540,0,0,0,0,0,,,1,1,0.4611,0.4355,0.0013
60,Missouri DOT and Highway Patrol,2012,0.9990,3.2692,0.7658,0,0,0,0,0,,,1,1,0.4252,0.4593,0.0013
60,Missouri DOT and Highway Patrol,2013,1.0000,3.6083,0.7830,0,0,0,0,0,,,1,1,0.4121,0.4668,0.0014
60,Missouri DOT and Highway Patrol,2014,1.0000,3.4543,0.7755,0,0,0,0,0,,,1,1,0.4105,0.4666,0.0014
60,Missouri DOT and Highway Patrol,2015,1.0000,3.3290,0.7690,0,0,0,0,0,,,1,1,0.4035,0.4710,0.0014
61,Missouri Local,2001,1.0000,2.4130,0.7070,7,1,0,6,6,0.8571,0.8571,0,1,0.6418,0.2230,0.0016
61,Missouri Local,2002,1.0000,2.3333,0.7000,7,1,0,6,6,0.8571,0.8571,0,1,0.6365,0.2236,0.0017
61,Missouri Local,2003,0.9990,1.8381,0.6476,7,1,0,6,6,0.8571,0.8571,0,1,0.6255,0.2273,0.0018
61,Missouri Local,2004,1.0000,1.8818,0.6530,7,1,0,6,6,0.8571,0.8571,0,1,0.6212,0.2291,0.0018
61,Missouri Local,2005,1.0000,2.0030,0.6670,7,1,0,6,6,0.8571,0.8571,0,1,0.6120,0.2348,0.0019
61,Missouri Local,2006,1.0000,2.2154,0.6890,7,1,0,6,6,0.8571,0.8571,0,1,0.6052,0.2383,0.0020
61,Missouri Local,2007,1.0020,2.5158,0.7156,7,1,0,6,6,0.8571,0.8571,0,1,0.5968,0.2426,0.0021
61,Missouri Local,2008,1.0000,2.0769,0.6750,7,1,0,6,6,0.8571,0.8571,0,1,0.5876,0.2481,0.0022
61,Missouri Local,2009,1.0000,1.7248,0.6330,7,1,0,6,6,0.8571,0.8571,0,1,0.5835,0.2513,0.0023
61,Missouri Local,2010,1.0000,2.0960,0.6770,7,1,0,6,6,0.8571,0.8571,0,1,0.5788,0.2567,0.0024
61,Missouri Local,2011,0.9990,2.6327,0.7247,7,1,0,6,6,0.8571,0.8571,0,1,0.5652,0.2665,0.0026
61,Missouri Local,2012,1.0000,2.9216,0.7450,7,1,0,6,6,0.8571,0.8571,0,1,0.5500,0.2773,0.0027
61,Missouri Local,2013,1.0000,3.9505,0.7980,7,1,0,6,6,0.8571,0.8571,0,1,0.5377,0.2866,0.0029
61,Missouri Local,2014,1.0000,3.8780,0.7950,7,1,0,6,6,0.8571,0.8571,0,1,0.6422,0.3578,0.0031
61,Missouri Local,2015,1.0000,2.0030,0.6670,7,1,0,6,6,0.8571,0.8571,0,1,0.6285,0.3715,0.0032
62,Missouri PEERS,2001,1.0000,1.0921,0.5220,7,3,0,4,4,0.5714,0.5714,0,1,0.6220,0.1868,0.0024
62,Missouri PEERS,2002,1.0000,0.9455,0.4860,7,3,0,4,4,0.5714,0.5714,0,1,0.6076,0.1855,0.0025
62,Missouri PEERS,2003,1.0000,1.0534,0.5130,7,3,0,4,4,0.5714,0.5714,0,1,0.5906,0.1870,0.0026
62,Missouri PEERS,2004,1.0000,1.3419,0.5730,7,3,0,4,4,0.5714,0.5714,0,1,0.5723,0.1927,0.0027
62,Missouri PEERS,2005,1.0000,1.3866,0.5810,7,3,0,4,4,0.5714,0.5714,0,1,0.5745,0.1990,0.0028
62,Missouri PEERS,2006,1.0000,1.6596,0.6240,7,3,0,4,4,0.5714,0.5714,0,1,0.5815,0.2022,0.0029
62,Missouri PEERS,2007,1.0000,2.8023,0.7370,7,3,0,4,4,0.5714,0.5714,0,1,0.5850,0.2082,0.0030
62,Missouri PEERS,2008,1.0000,3.3860,0.7720,7,3,0,4,4,0.5714,0.5714,0,1,0.5930,0.2132,0.0031
62,Missouri PEERS,2009,1.0000,2.3670,0.7030,7,3,0,4,4,0.5714,0.5714,0,1,0.5882,0.2210,0.0032
62,Missouri PEERS,2010,1.0000,1.9240,0.6580,7,3,0,4,4,0.5714,0.5714,0,1,0.5871,0.2340,0.0033
62,Missouri PEERS,2011,1.0000,4.9172,0.8310,7,3,0,4,4,0.5714,0.5714,0,1,0.5706,0.2494,0.0035
62,Missouri PEERS,2012,1.0000,5.4935,0.8460,7,3,0,4,4,0.5714,0.5714,0,1,0.5670,0.2632,0.0037
62,Missouri PEERS,2013,1.0000,6.2464,0.8620,7,3,0,4,4,0.5714,0.5714,0,1,0.5610,0.2727,0.0039
62,Missouri PEERS,2014,1.0000,5.4103,0.8440,7,3,0,4,4,0.5714,0.5714,0,1,0.5250,0.2882,0.0041
62,Missouri PEERS,2015,1.0000,4.4645,0.8170,7,3,0,4,4,0.5714,0.5714,0,1,0.4495,0.3919,0.0067
63,Missouri State Employees,2001,1.0000,3.0323,0.7520,11,6,2,3,3,0.2727,0.2727,0,0,0.6462,0.2238,0.0036
63,Missouri State Employees,2002,1.0010,2.2290,0.6903,11,6,2,3,3,0.2727,0.2727,0,0,0.6345,0.2328,0.0038
63,Missouri State Employees,2003,1.0000,1.9412,0.6600,11,6,2,3,3,0.2727,0.2727,0,0,0.6162,0.2449,0.0040
63,Missouri State Employees,2004,1.0000,2.0960,0.6770,11,6,2,3,3,0.2727,0.2727,0,0,0.5919,0.2621,0.0043
63,Missouri State Employees,2005,1.0000,2.1250,0.6800,11,6,2,3,3,0.2727,0.2727,0,0,0.5801,0.2673,0.0044
63,Missouri State Employees,2006,1.0000,2.2051,0.6880,11,6,2,3,3,0.2727,0.2727,0,0,0.5600,0.2780,0.0046
63,Missouri State Employees,2007,1.0000,2.2154,0.6890,11,6,2,3,3,0.2727,0.2727,0,0,0.5460,0.2882,0.0049
63,Missouri State Employees,2008,1.0000,2.2154,0.6890,11,6,2,3,3,0.2727,0.2727,0,0,0.5361,0.2962,0.0051
63,Missouri State Employees,2009,1.0070,2.4252,0.7080,11,6,2,3,3,0.2727,0.2727,0,0,0.5296,0.3043,0.0053
63,Missouri State Employees,2010,1.0000,2.6364,0.7250,11,6,2,3,3,0.2727,0.2727,0,0,0.5136,0.3193,0.0055
63,Missouri State Employees,2011,1.0000,2.5211,0.7160,11,6,2,3,3,0.2727,0.2727,0,0,0.4935,0.3373,0.0059
63,Missouri State Employees,2012,1.0000,2.5336,0.7170,11,6,2,3,3,0.2727,0.2727,0,0,0.4812,0.3497,0.0062
63,Missouri State Employees,2013,0.9990,6.0851,0.8589,11,6,2,3,3,0.2727,0.2727,0,0,0.4629,0.3662,0.0067
63,Missouri State Employees,2014,1.0000,3.2918,0.7670,11,6,2,3,3,0.2727,0.2727,0,0,0.4579,0.3709,0.0068
63,Missouri State Employees,2015,1.0000,3.8544,0.7940,11,6,2,3,3,0.2727,0.2727,0,0,0.4408,0.3890,0.0073
64,Missouri Teachers,2001,1.0000,1.0921,0.5220,7,3,0,4,4,0.5714,0.5714,0,1,0.6557,0.2637,0.0052
64,Missouri Teachers,2002,1.0000,0.9455,0.4860,7,3,0,4,4,0.5714,0.5714,0,1,0.6467,0.2710,0.0054
64,Missouri Teachers,2003,1.0000,1.0534,0.5130,7,3,0,4,4,0.5714,0.5714,0,1,0.6358,0.2758,0.0056
64,Missouri Teachers,2004,1.0000,1.3419,0.5730,7,3,0,4,4,0.5714,0.5714,0,1,0.6165,0.2860,0.0059
64,Missouri Teachers,2005,1.0000,1.3866,0.5810,7,3,0,4,4,0.5714,0.5714,0,1,0.6060,0.2980,0.0063
64,Missouri Teachers,2006,1.0000,1.6596,0.6240,7,3,0,4,4,0.5714,0.5714,0,1,0.6024,0.3039,0.0065
64,Missouri Teachers,2007,1.0000,2.8023,0.7370,7,3,0,4,4,0.5714,0.5714,0,1,0.5999,0.3098,0.0067
64,Missouri Teachers,2008,1.0000,3.3860,0.7720,7,3,0,4,4,0.5714,0.5714,0,1,0.5953,0.3168,0.0070
64,Missouri Teachers,2009,1.0000,2.3670,0.7030,7,3,0,4,4,0.5714,0.5714,0,1,0.5892,0.3249,0.0073
64,Missouri Teachers,2010,1.0000,1.9240,0.6580,7,3,0,4,4,0.5714,0.5714,0,1,0.5833,0.3346,0.0076
64,Missouri Teachers,2011,1.0000,4.9172,0.8310,7,3,0,4,4,0.5714,0.5714,0,1,0.5658,0.3499,0.0080
64,Missouri Teachers,2012,1.0000,5.4935,0.8460,7,3,0,4,4,0.5714,0.5714,0,1,0.5562,0.3612,0.0084
64,Missouri Teachers,2013,1.0000,6.2464,0.8620,7,3,0,4,4,0.5714,0.5714,0,1,0.5497,0.3683,0.0087
64,Missouri Teachers,2014,1.0000,5.4103,0.8440,7,3,0,4,4,0.5714,0.5714,0,1,0.5216,0.3781,0.0090
64,Missouri Teachers,2015,1.0000,4.4645,0.8170,7,3,0,4,4,0.5714,0.5714,0,1,0.5197,0.4002,0.0099
65,Montana PERS,2001,0.9998,1.2327,0.5521,7,7,0,0,2,0.2857,0.0000,1,1,0.5278,0.2457,0.0152
65,Montana PERS,2002,0.9999,1.3221,0.5694,7,7,0,0,2,0.2857,0.0000,1,1,0.5228,0.2476,0.0155
65,Montana PERS,2003,1.0000,1.7064,0.6305,7,7,0,0,2,0.2857,0.0000,1,1,0.5267,0.2652,0.0157
65,Montana PERS,2004,1.0000,2.0950,0.6769,7,7,0,0,2,0.2857,0.0000,1,1,0.5172,0.2720,0.0160
65,Montana PERS,2005,1.0000,2.1104,0.6785,7,7,0,0,2,0.2857,0.0000,1,1,0.5224,0.2818,0.0163
65,Montana PERS,2006,1.0000,2.2916,0.6962,7,7,0,0,2,0.2857,0.0000,1,1,0.5244,0.2936,0.0165
65,Montana PERS,2007,1.0000,2.6062,0.7227,7,7,0,0,2,0.2857,0.0000,1,1,0.5270,0.3039,0.0169
65,Montana PERS,2008,1.0000,2.6023,0.7224,7,7,0,0,2,0.2857,0.0000,1,1,0.5262,0.3092,0.0172
65,Montana PERS,2009,1.0000,2.2134,0.6888,7,7,0,0,2,0.2857,0.0000,1,1,0.5354,0.3141,0.0174
65,Montana PERS,2010,1.0000,2.2425,0.6916,7,7,0,0,2,0.2857,0.0000,1,1,0.5328,0.3218,0.0176
65,Montana PERS,2011,1.0000,2.8241,0.7385,7,7,0,0,2,0.2857,0.0000,1,1,0.5152,0.3352,0.0187
65,Montana PERS,2012,1.0000,2.8805,0.7423,7,7,0,0,2,0.2857,0.0000,1,1,0.5097,0.3345,0.0186
65,Montana PERS,2013,1.0000,3.2680,0.7657,7,7,0,0,2,0.2857,0.0000,1,1,0.4961,0.3398,0.0192
65,Montana PERS,2014,1.0000,3.1964,0.7617,7,7,0,0,2,0.2857,0.0000,1,1,0.4801,0.3415,0.0196
65,Montana PERS,2015,1.0000,3.1442,0.7587,7,7,0,0,2,0.2857,0.0000,1,1,0.4653,0.3408,0.0200
66,Montana Teachers,2001,1.0000,1.7548,0.6370,6,6,0,0,4,0.6667,0.0000,1,1,0.4759,0.2315,0.0100
66,Montana Teachers,2002,1.0000,1.8490,0.6490,6,6,0,0,4,0.6667,0.0000,1,1,0.4724,0.2645,0.0107
66,Montana Teachers,2003,1.0000,2.0581,0.6730,6,6,0,0,4,0.6667,0.0000,1,1,0.4819,0.2388,0.0106
66,Montana Teachers,2004,0.9980,2.3716,0.7034,6,6,0,0,4,0.6667,0.0000,1,1,0.4701,0.2769,0.0112
66,Montana Teachers,2005,1.0000,2.3670,0.7030,6,6,0,0,4,0.6667,0.0000,1,1,0.4565,0.2775,0.0114
66,Montana Teachers,2006,1.0000,2.3003,0.6970,6,6,0,0,4,0.6667,0.0000,1,1,0.4524,0.2840,0.0116
66,Montana Teachers,2007,1.0000,2.7037,0.7300,6,6,0,0,4,0.6667,0.0000,1,1,0.4449,0.2866,0.0119
66,Montana Teachers,2008,1.0000,2.7037,0.7300,6,6,0,0,4,0.6667,0.0000,1,1,0.4358,0.2890,0.0122
66,Montana Teachers,2009,1.0000,2.3333,0.7000,6,6,0,0,4,0.6667,0.0000,1,1,0.4325,0.2901,0.0123
66,Montana Teachers,2010,1.0000,2.3333,0.7000,6,6,0,0,4,0.6667,0.0000,1,1,0.4303,0.2917,0.0126
66,Montana Teachers,2011,1.0000,2.8462,0.7400,6,6,0,0,4,0.6667,0.0000,1,1,0.4153,0.2992,0.0129
66,Montana Teachers,2012,1.0000,2.8462,0.7400,6,6,0,0,4,0.6667,0.0000,1,1,0.4046,0.3048,0.0133
66,Montana Teachers,2013,1.0012,3.2724,0.7659,6,6,0,0,4,0.6667,0.0000,1,1,0.5330,0.4196,0.0137
66,Montana Teachers,2014,0.9999,3.2076,0.7623,6,6,0,0,4,0.6667,0.0000,1,1,0.5254,0.4256,0.0140
66,Montana Teachers,2015,1.0001,3.1292,0.7578,6,6,0,0,4,0.6667,0.0000,1,1,0.5190,0.4325,0.0144
67,Nebraska Schools,2001,1.0000,1.7027,0.6300,9,8,1,0,6,0.6667,0.0000,1,0,0.5770,0.1772,0.0064
67,Nebraska Schools,2002,1.0000,1.7027,0.6300,9,8,1,0,6,0.6667,0.0000,1,0,0.5836,0.1843,0.0066
67,Nebraska Schools,2003,1.0000,1.7027,0.6300,9,8,1,0,6,0.6667,0.0000,1,0,0.5824,0.1875,0.0068
67,Nebraska Schools,2004,1.0000,2.2258,0.6900,9,8,1,0,6,0.6667,0.0000,1,0,0.5651,0.1979,0.0073
67,Nebraska Schools,2005,1.0000,2.2258,0.6900,9,8,1,0,6,0.6667,0.0000,1,0,0.5459,0.1977,0.0075
67,Nebraska Schools,2006,1.0000,2.2258,0.6900,9,8,1,0,6,0.6667,0.0000,1,0,0.5363,0.2022,0.0078
67,Nebraska Schools,2007,1.0000,2.2258,0.6900,9,8,1,0,6,0.6667,0.0000,1,0,0.5330,0.2067,0.0081
67,Nebraska Schools,2008,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.5242,0.2126,0.0086
67,Nebraska Schools,2009,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.5259,0.2138,0.0089
67,Nebraska Schools,2010,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.5202,0.2213,0.0092
67,Nebraska Schools,2011,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.5112,0.2283,0.0097
67,Nebraska Schools,2012,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.4963,0.2401,0.0103
67,Nebraska Schools,2013,0.9980,2.5899,0.7214,9,8,1,0,6,0.6667,0.0000,1,0,0.5008,0.2459,0.0106
67,Nebraska Schools,2014,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.4931,0.2546,0.0111
67,Nebraska Schools,2015,1.0000,2.3333,0.7000,9,8,1,0,6,0.6667,0.0000,1,0,0.4889,0.2604,0.0115
68,Nevada Police Officer and Firefighter,2001,1.0000,1.1501,0.5349,0,0,0,0,0,,,1,1,0.7340,0.2362,0.0015
68,Nevada Police Officer and Firefighter,2002,1.0000,0.9912,0.4978,0,0,0,0,0,,,1,1,0.7187,0.2454,0.0015
68,Nevada Police Officer and Firefighter,2003,1.0130,1.0947,0.5226,0,0,0,0,0,,,1,1,0.7048,0.2571,0.0016
68,Nevada Police Officer and Firefighter,2004,1.0000,1.3861,0.5809,0,0,0,0,0,,,1,1,0.7116,0.2588,0.0016
68,Nevada Police Officer and Firefighter,2005,1.0000,1.6940,0.6288,0,0,0,0,0,,,1,1,0.7041,0.2628,0.0017
68,Nevada Police Officer and Firefighter,2006,1.0000,1.6702,0.6255,0,0,0,0,0,,,1,1,0.6947,0.2693,0.0017
68,Nevada Police Officer and Firefighter,2007,1.0000,1.8393,0.6478,0,0,0,0,0,,,1,1,0.6974,0.2678,0.0018
68,Nevada Police Officer and Firefighter,2008,1.0000,1.7624,0.6380,0,0,0,0,0,,,1,1,0.6907,0.2740,0.0019
68,Nevada Police Officer and Firefighter,2009,1.0000,1.7701,0.6390,0,0,0,0,0,,,1,1,0.6846,0.2818,0.0020
68,Nevada Police Officer and Firefighter,2010,1.0000,1.5707,0.6110,0,0,0,0,0,,,1,1,0.6677,0.2978,0.0020
68,Nevada Police Officer and Firefighter,2011,1.0000,1.7701,0.6390,0,0,0,0,0,,,1,1,0.6438,0.3184,0.0022
68,Nevada Police Officer and Firefighter,2012,1.0000,1.7100,0.6310,0,0,0,0,0,,,1,1,0.6276,0.3346,0.0023
68,Nevada Police Officer and Firefighter,2013,1.0000,2.2051,0.6880,0,0,0,0,0,,,1,1,0.6166,0.3454,0.0024
68,Nevada Police Officer and Firefighter,2014,1.0000,2.2154,0.6890,0,0,0,0,0,,,1,1,0.6341,0.3239,0.0021
68,Nevada Police Officer and Firefighter,2015,1.0000,2.5336,0.7170,0,0,0,0,0,,,1,1,0.5965,0.3624,0.0025
69,Nevada Regular Employees,2001,1.0000,1.1501,0.5349,7,7,0,0,7,1.0000,0.0000,1,1,0.7317,0.2095,0.0100
69,Nevada Regular Employees,2002,1.0000,0.9912,0.4978,7,7,0,0,7,1.0000,0.0000,1,1,0.7246,0.2132,0.0103
69,Nevada Regular Employees,2003,1.0130,1.0947,0.5226,7,7,0,0,7,1.0000,0.0000,1,1,0.7169,0.2170,0.0105
69,Nevada Regular Employees,2004,1.0000,1.3861,0.5809,7,7,0,0,7,1.0000,0.0000,1,1,0.7115,0.2226,0.0107
69,Nevada Regular Employees,2005,1.0000,1.6940,0.6288,7,7,0,0,7,1.0000,0.0000,1,1,0.7001,0.2269,0.0112
69,Nevada Regular Employees,2006,1.0000,1.6702,0.6255,7,7,0,0,7,1.0000,0.0000,1,1,0.6924,0.2302,0.0116
69,Nevada Regular Employees,2007,1.0000,1.8393,0.6478,7,7,0,0,7,1.0000,0.0000,1,1,0.6886,0.2334,0.0121
69,Nevada Regular Employees,2008,1.0000,1.7624,0.6380,7,7,0,0,7,1.0000,0.0000,1,1,0.6797,0.2409,0.0127
69,Nevada Regular Employees,2009,1.0000,1.7701,0.6390,7,7,0,0,7,1.0000,0.0000,1,1,0.6607,0.2614,0.0139
69,Nevada Regular Employees,2010,1.0000,1.5707,0.6110,7,7,0,0,7,1.0000,0.0000,1,1,0.6454,0.2747,0.0142
69,Nevada Regular Employees,2011,1.0000,1.7701,0.6390,7,7,0,0,7,1.0000,0.0000,1,1,0.6258,0.2893,0.0150
69,Nevada Regular Employees,2012,1.0000,1.7100,0.6310,7,7,0,0,7,1.0000,0.0000,1,1,0.6097,0.3041,0.0157
69,Nevada Regular Employees,2013,1.0000,2.2051,0.6880,7,7,0,0,7,1.0000,0.0000,1,1,0.5972,0.3137,0.0164
69,Nevada Regular Employees,2014,1.0000,2.2154,0.6890,7,7,0,0,7,1.0000,0.0000,1,1,0.5881,0.3201,0.0170
69,Nevada Regular Employees,2015,1.0000,2.5336,0.7170,7,7,0,0,7,1.0000,0.0000,1,1,0.5834,0.3257,0.0176
70,New Hampshire Retirement System,2001,1.0000,2.8314,0.7390,13,12,1,0,8,0.6154,0.0000,1,0,0.7557,0.2443,0.0123
70,New Hampshire Retirement System,2002,1.0000,2.3898,0.7050,13,12,1,0,8,0.6154,0.0000,1,0,0.7348,0.2652,0.0131
70,New Hampshire Retirement System,2003,1.0000,2.6496,0.7260,13,12,1,0,8,0.6154,0.0000,1,0,0.6835,0.2369,0.0138
70,New Hampshire Retirement System,2004,1.0000,3.1152,0.7570,13,12,1,0,8,0.6154,0.0000,1,0,0.6835,0.2369,0.0136
70,New Hampshire Retirement System,2005,1.0000,3.3290,0.7690,13,12,1,0,8,0.6154,0.0000,1,0,0.7230,0.2683,0.0146
70,New Hampshire Retirement System,2006,1.0000,3.2373,0.7640,13,12,1,0,8,0.6154,0.0000,1,0,0.7131,0.2717,0.0150
70,New Hampshire Retirement System,2007,1.0000,2.5461,0.7180,13,12,1,0,8,0.6154,0.0000,1,0,0.6950,0.2907,0.0161
70,New Hampshire Retirement System,2008,1.0000,2.0769,0.6750,13,12,1,0,8,0.6154,0.0000,1,0,0.6773,0.3038,0.0173
70,New Hampshire Retirement System,2009,1.0000,2.0960,0.6770,13,12,1,0,8,0.6154,0.0000,1,0,0.6634,0.3185,0.0185
70,New Hampshire Retirement System,2010,1.0000,2.2468,0.6920,13,12,1,0,8,0.6154,0.0000,1,0,0.6485,0.3321,0.0196
70,New Hampshire Retirement System,2011,1.0000,2.5971,0.7220,13,12,1,0,8,0.6154,0.0000,1,0,0.6347,0.3462,0.0206
70,New Hampshire Retirement System,2012,1.0000,2.5842,0.7210,13,12,1,0,8,0.6154,0.0000,1,0,0.6198,0.3627,0.0215
70,New Hampshire Retirement System,2013,1.0000,3.3290,0.7690,13,12,1,0,8,0.6154,0.0000,1,0,0.5599,0.3419,0.0225
70,New Hampshire Retirement System,2014,1.0000,3.6512,0.7850,13,12,1,0,8,0.6154,0.0000,1,0,0.5442,0.3499,0.0234
70,New Hampshire Retirement System,2015,1.0000,3.2735,0.7660,13,12,1,0,8,0.6154,0.0000,1,0,0.5321,0.3489,0.0236
71,New Jersey PERS,2001,0.9999,2.2589,0.6931,0,0,0,0,0,,,1,1,0.7241,0.2706,0.0124
71,New Jersey PERS,2002,1.0005,1.8877,0.6537,0,0,0,0,0,,,1,1,0.7265,0.2685,0.0126
71,New Jersey PERS,2003,1.0004,1.9117,0.6566,0,0,0,0,0,,,1,1,0.7169,0.2786,0.0134
71,New Jersey PERS,2004,1.0004,2.3911,0.7051,0,0,0,0,0,,,1,1,0.7177,0.2780,0.0136
71,New Jersey PERS,2005,1.0004,2.3832,0.7044,0,0,0,0,0,,,1,1,0.7165,0.2792,0.0141
71,New Jersey PERS,2006,0.9995,2.4139,0.7071,0,0,0,0,0,,,1,1,0.7151,0.2808,0.0145
71,New Jersey PERS,2007,1.0004,2.2023,0.6877,0,0,0,0,0,,,1,1,0.7095,0.2869,0.0149
71,New Jersey PERS,2008,0.9998,1.9760,0.6640,0,0,0,0,0,,,1,1,0.7035,0.2932,0.0154
71,New Jersey PERS,2009,1.0000,1.4956,0.5993,0,0,0,0,0,,,1,1,0.6957,0.3012,0.0158
71,New Jersey PERS,2010,1.0001,1.4417,0.5904,0,0,0,0,0,,,1,1,0.6853,0.3120,0.0160
71,New Jersey PERS,2011,1.0000,1.9851,0.6650,0,0,0,0,0,,,1,1,0.6617,0.3358,0.0167
71,New Jersey PERS,2012,1.0001,2.4098,0.7067,0,0,0,0,0,,,1,1,0.6458,0.3518,0.0172
71,New Jersey PERS,2013,1.0000,3.4723,0.7764,0,0,0,0,0,,,1,1,0.6341,0.3638,0.0176
71,New Jersey PERS,2014,0.9999,3.6399,0.7845,0,0,0,0,0,,,1,1,0.6228,0.3755,0.0180
71,New Jersey PERS,2015,1.0001,4.4324,0.8159,0,0,0,0,0,,,1,1,0.6076,0.3907,0.0186
72,New Jersey Police & Fire,2001,1.0000,2.5526,0.7185,0,0,0,0,0,,,1,1,0.6383,0.3608,0.0029
72,New Jersey Police & Fire,2002,1.0000,2.6333,0.7248,0,0,0,0,0,,,1,1,0.6303,0.3687,0.0030
72,New Jersey Police & Fire,2003,1.0000,2.6960,0.7294,0,0,0,0,0,,,1,1,0.6218,0.3773,0.0031
72,New Jersey Police & Fire,2004,1.0000,3.2869,0.7667,0,0,0,0,0,,,1,1,0.6127,0.3864,0.0032
72,New Jersey Police & Fire,2005,1.0000,3.2702,0.7658,0,0,0,0,0,,,1,1,0.6012,0.3979,0.0034
72,New Jersey Police & Fire,2006,1.0000,3.2908,0.7669,0,0,0,0,0,,,1,1,0.5952,0.4040,0.0035
72,New Jersey Police & Fire,2007,1.0000,2.8968,0.7434,0,0,0,0,0,,,1,1,0.5956,0.4036,0.0035
72,New Jersey Police & Fire,2008,1.0000,2.6380,0.7251,0,0,0,0,0,,,1,1,0.5883,0.4110,0.0037
72,New Jersey Police & Fire,2009,1.0000,1.1959,0.5446,0,0,0,0,0,,,1,1,0.5783,0.4209,0.0038
72,New Jersey Police & Fire,2010,1.0002,1.2026,0.5460,0,0,0,0,0,,,1,1,0.5624,0.4369,0.0039
72,New Jersey Police & Fire,2011,0.9999,1.6544,0.6233,0,0,0,0,0,,,1,1,0.5361,0.4632,0.0041
72,New Jersey Police & Fire,2012,1.0000,2.1666,0.6842,0,0,0,0,0,,,1,1,0.5188,0.4805,0.0043
72,New Jersey Police & Fire,2013,0.9999,2.9569,0.7473,0,0,0,0,0,,,1,1,0.5074,0.4919,0.0044
72,New Jersey Police & Fire,2014,0.9999,3.0779,0.7548,0,0,0,0,0,,,1,1,0.4847,0.5146,0.0048
72,New Jersey Police & Fire,2015,0.9889,3.6103,0.7831,0,0,0,0,0,,,1,1,0.4767,0.5227,0.0049
73,New Jersey Teachers,2001,1.1098,1.7336,0.6342,0,0,0,0,0,,,1,1,0.7114,0.2822,0.0063
73,New Jersey Teachers,2002,0.9397,2.4847,0.7130,0,0,0,0,0,,,1,1,0.7124,0.2818,0.0066
73,New Jersey Teachers,2003,0.9695,2.3299,0.6997,0,0,0,0,0,,,1,1,0.7073,0.2877,0.0069
73,New Jersey Teachers,2004,0.9676,2.7128,0.7307,0,0,0,0,0,,,1,1,0.7032,0.2924,0.0072
73,New Jersey Teachers,2005,0.9336,3.1282,0.7578,0,0,0,0,0,,,1,1,0.6960,0.2999,0.0076
73,New Jersey Teachers,2006,0.9364,3.0998,0.7561,0,0,0,0,0,,,1,1,0.6890,0.3072,0.0080
73,New Jersey Teachers,2007,0.9420,2.9230,0.7451,0,0,0,0,0,,,1,1,0.6807,0.3160,0.0083
73,New Jersey Teachers,2008,0.9251,2.7339,0.7322,0,0,0,0,0,,,1,1,0.6723,0.3248,0.0087
73,New Jersey Teachers,2009,0.9999,1.5573,0.6090,0,0,0,0,0,,,1,1,0.6660,0.3316,0.0090
73,New Jersey Teachers,2010,1.0001,1.5558,0.6087,0,0,0,0,0,,,1,1,0.6605,0.3375,0.0091
73,New Jersey Teachers,2011,1.0000,2.1328,0.6808,0,0,0,0,0,,,1,1,0.6364,0.3618,0.0097
73,New Jersey Teachers,2012,1.0002,2.4418,0.7095,0,0,0,0,0,,,1,1,0.6261,0.3723,0.0101
73,New Jersey Teachers,2013,1.0000,3.3706,0.7712,0,0,0,0,0,,,1,1,0.6217,0.3769,0.0103
73,New Jersey Teachers,2014,1.0001,3.3276,0.7689,0,0,0,0,0,,,1,1,0.6164,0.3825,0.0106
73,New Jersey Teachers,2015,1.0001,4.0358,0.8014,0,0,0,0,0,,,1,1,0.6092,0.3900,0.0110
